Fecha y Hora,Producto,Cantidad,Precio Unitario,Método de Pago
2023-01-23 14:06:40.047685,Espresso,4,8.03,Tarjeta de Débito
2023-04-04 13:47:32.012354,Croissant,4,3.91,Tarjeta de Débito
2023-07-25 11:40:40.765338,Capuchino,2,12.97,Tarjeta de Débito
2023-12-19 07:32:12.502669,Muffin,1,3.51,Tarjeta de Débito
2023-01-29 06:37:59.430286,Café Americano,2,7.5,Pago Móvil
2023-04-30 09:06:21.161354,Croissant,2,3.08,Efectivo
2023-01-12 15:11:15.103374,Té Negro,2,6.0,Tarjeta de Débito
2023-10-30 15:20:37.370105,Capuchino,1,14.04,Efectivo
2023-02-16 09:59:26.688238,Té Verde,1,4.9,Tarjeta de Débito
2023-05-09 23:09:02.253942,Té Negro,2,2.76,Tarjeta de Débito
2023-10-09 17:59:06.627211,Sandwich de Jamón y Queso,3,9.41,Tarjeta de Débito
2023-11-04 08:39:36.461681,Jugo de Naranja,2,4.78,Efectivo
2023-10-03 05:29:22.718717,Chocolate Caliente,1,3.57,Tarjeta de Débito
2023-09-30 12:58:47.409741,Té Negro,1,11.01,Efectivo
2023-06-29 17:11:00.495669,Croissant,1,9.42,Pago Móvil
2023-01-23 00:46:31.875372,Espresso,1,12.66,Tarjeta de Crédito
2023-01-17 09:37:21.924939,Capuchino,2,3.33,Pago Móvil
2023-09-26 06:10:53.813391,Sandwich de Jamón y Queso,3,7.44,Tarjeta de Débito
2023-09-18 10:20:09.013890,Sandwich de Jamón y Queso,4,3.34,Tarjeta de Crédito
2023-10-29 06:24:53.166402,Café Americano,4,13.81,Tarjeta de Débito
2023-11-24 05:01:35.841951,Espresso,1,4.69,Pago Móvil
2023-01-22 18:51:52.007750,Té Negro,3,3.87,Pago Móvil
2023-07-01 13:18:28.038531,Mocaccino,4,12.53,Efectivo
2023-10-19 14:26:37.173238,Galleta,4,9.15,Pago Móvil
2023-03-07 03:10:00.614042,Capuchino,3,14.66,Tarjeta de Crédito
2023-09-05 01:23:38.388498,Croissant,3,5.94,Efectivo
2023-02-26 07:42:04.315644,Café Latte,2,2.56,Efectivo
2023-09-23 19:37:08.896466,Brownie,4,13.07,Tarjeta de Débito
2023-01-18 01:22:49.984502,Mocaccino,3,10.2,Tarjeta de Débito
2023-01-03 20:14:38.219490,Capuchino,4,9.03,Tarjeta de Débito
2023-01-02 10:43:00.440831,Muffin,4,8.84,Tarjeta de Débito
2023-03-02 18:53:25.161485,Sandwich de Jamón y Queso,2,6.79,Pago Móvil
2023-05-08 17:34:11.487728,Té Negro,2,8.98,Pago Móvil
2023-01-20 07:12:23.716534,Capuchino,2,5.27,Efectivo
2023-02-21 23:34:50.424230,Galleta,4,9.97,Pago Móvil
2023-07-10 06:08:14.228597,Muffin,3,14.85,Pago Móvil
2023-09-21 12:37:11.894341,Capuchino,3,4.0,Efectivo
2023-11-23 12:06:30.279211,Galleta,2,14.4,Pago Móvil
2023-12-23 03:47:16.736416,Té Verde,4,5.68,Efectivo
2023-07-23 22:06:49.972698,Chocolate Caliente,1,14.79,Tarjeta de Débito
2023-11-18 05:46:41.850599,Té Negro,1,5.08,Tarjeta de Crédito
2023-03-27 19:27:02.149956,Muffin,3,14.38,Tarjeta de Crédito
2023-12-17 11:55:19.945638,Mocaccino,4,11.0,Tarjeta de Débito
2023-12-01 08:31:51.332821,Sandwich de Jamón y Queso,3,10.23,Efectivo
2023-04-29 17:15:42.313583,Brownie,4,13.95,Pago Móvil
2023-09-09 11:05:18.800268,Mocaccino,2,6.45,Tarjeta de Débito
2023-08-02 21:43:18.499859,Sandwich de Jamón y Queso,4,5.18,Tarjeta de Débito
2023-02-19 19:02:20.262465,Café Americano,3,11.03,Pago Móvil
2023-11-19 11:20:36.815779,Galleta,1,6.32,Tarjeta de Crédito
2023-02-12 02:28:56.729363,Espresso,2,5.47,Tarjeta de Débito
2023-11-29 09:37:17.506482,Capuchino,1,3.33,Efectivo
2023-09-26 06:15:10.801528,Galleta,1,10.08,Tarjeta de Crédito
2023-02-22 00:10:01.753700,Jugo de Naranja,2,7.94,Pago Móvil
2023-01-26 06:13:39.125449,Té Verde,4,13.8,Tarjeta de Débito
2023-07-01 00:28:45.415980,Café Americano,2,2.97,Pago Móvil
2023-09-23 06:48:43.454201,Café Americano,3,12.96,Tarjeta de Crédito
2023-10-15 23:48:42.779490,Té Verde,3,8.58,Efectivo
2023-06-08 02:59:07.193596,Brownie,3,12.48,Efectivo
2023-08-03 04:35:20.944831,Té Verde,3,13.46,Efectivo
2023-06-30 02:53:41.703961,Chocolate Caliente,2,14.39,Pago Móvil
2023-07-11 17:06:31.275343,Jugo de Naranja,1,8.52,Tarjeta de Débito
2023-11-24 14:46:06.574933,Brownie,1,13.35,Tarjeta de Crédito
2023-12-09 06:39:38.842498,Galleta,1,13.06,Pago Móvil
2023-05-10 00:35:49.604647,Brownie,3,7.13,Tarjeta de Débito
2023-12-03 09:32:19.440659,Espresso,3,8.66,Tarjeta de Crédito
2023-12-16 01:07:01.378090,Muffin,3,12.27,Efectivo
2023-11-10 18:42:54.515958,Café Americano,1,4.39,Pago Móvil
2023-07-04 00:36:29.086043,Café Latte,3,13.39,Efectivo
2023-06-10 08:46:39.510847,Capuchino,4,13.58,Tarjeta de Débito
2023-02-18 07:06:33.963410,Mocaccino,2,8.62,Efectivo
2023-08-23 23:44:54.644101,Espresso,4,8.31,Tarjeta de Débito
2023-11-24 13:29:44.390556,Muffin,3,4.84,Efectivo
2023-04-13 14:23:18.623198,Espresso,4,6.82,Efectivo
2023-07-21 06:09:11.820534,Brownie,4,9.98,Tarjeta de Débito
2023-11-09 15:55:31.653160,Capuchino,4,6.23,Tarjeta de Débito
2023-07-05 13:07:49.805565,Café Latte,2,9.16,Efectivo
2023-05-28 10:59:28.950785,Té Negro,2,10.54,Efectivo
2023-02-01 10:47:56.593760,Sandwich de Jamón y Queso,2,8.61,Tarjeta de Crédito
2023-09-23 18:48:20.767509,Té Verde,3,8.07,Tarjeta de Débito
2023-02-22 12:28:10.703001,Té Negro,3,5.9,Tarjeta de Crédito
2023-12-01 15:57:21.709769,Chocolate Caliente,3,14.95,Tarjeta de Crédito
2023-07-28 21:12:52.865888,Chocolate Caliente,1,8.21,Tarjeta de Crédito
2023-05-08 00:14:14.973653,Mocaccino,4,4.83,Tarjeta de Débito
2023-10-31 00:51:54.288384,Sandwich de Jamón y Queso,4,12.47,Tarjeta de Crédito
2023-02-01 02:13:18.681747,Café Latte,2,3.08,Tarjeta de Crédito
2023-09-21 05:15:24.584781,Galleta,1,11.89,Tarjeta de Débito
2023-01-27 16:53:44.163612,Café Americano,1,11.07,Tarjeta de Crédito
2023-10-26 19:11:33.850691,Croissant,2,14.74,Pago Móvil
2023-10-29 12:09:28.286959,Sandwich de Jamón y Queso,1,6.32,Tarjeta de Crédito
2023-01-13 11:00:28.856452,Mocaccino,2,6.06,Pago Móvil
2023-06-23 05:42:54.511555,Té Verde,4,14.86,Pago Móvil
2023-03-03 00:07:21.642539,Brownie,2,10.3,Tarjeta de Crédito
2023-03-21 03:49:04.704227,Café Latte,2,5.65,Pago Móvil
2023-08-08 19:04:06.361149,Capuchino,2,14.5,Tarjeta de Débito
2023-09-03 17:55:00.085674,Café Americano,4,14.63,Efectivo
2023-11-24 04:08:58.249130,Café Americano,2,6.3,Pago Móvil
2023-08-09 22:09:26.925367,Mocaccino,1,14.97,Efectivo
2023-02-05 01:47:03.819952,Jugo de Naranja,1,12.32,Pago Móvil
2023-12-17 03:41:20.543834,Mocaccino,1,9.9,Efectivo
2023-05-18 05:32:17.715781,Brownie,3,9.1,Efectivo
2023-03-20 06:22:19.420400,Mocaccino,1,9.59,Tarjeta de Crédito
2023-05-09 10:04:33.124738,Chocolate Caliente,2,8.13,Tarjeta de Crédito
2023-11-02 02:15:31.416580,Croissant,4,4.88,Tarjeta de Crédito
2023-12-28 08:55:24.490819,Brownie,3,4.02,Efectivo
2023-11-23 15:36:41.005388,Té Negro,3,3.5,Tarjeta de Débito
2023-07-29 17:09:38.160532,Muffin,2,4.09,Tarjeta de Crédito
2023-10-19 05:27:45.964378,Mocaccino,1,7.54,Efectivo
2023-07-23 20:16:23.290905,Mocaccino,1,13.62,Efectivo
2023-11-09 05:09:12.056277,Espresso,3,4.73,Efectivo
2023-11-12 13:51:14.221514,Café Latte,4,6.66,Pago Móvil
2023-12-31 13:21:43.235919,Capuchino,3,14.44,Tarjeta de Crédito
2023-10-20 23:35:28.990955,Brownie,2,5.28,Efectivo
2023-06-04 02:13:19.377118,Sandwich de Jamón y Queso,2,4.87,Efectivo
2023-07-26 09:24:23.888093,Capuchino,1,13.32,Pago Móvil
2023-11-04 23:10:00.407300,Muffin,3,3.4,Tarjeta de Crédito
2023-07-18 20:42:14.006848,Capuchino,1,5.09,Efectivo
2023-08-01 07:06:19.846952,Café Americano,4,10.38,Tarjeta de Crédito
2023-02-04 16:38:17.290575,Jugo de Naranja,2,6.56,Efectivo
2023-07-26 13:54:22.717723,Espresso,4,11.43,Tarjeta de Débito
2023-02-07 02:57:29.677385,Té Negro,4,3.63,Pago Móvil
2023-02-05 17:42:33.954531,Café Americano,2,4.06,Pago Móvil
2023-09-06 22:41:18.759206,Brownie,1,14.35,Tarjeta de Crédito
2023-01-25 21:07:10.463810,Croissant,2,12.16,Tarjeta de Crédito
2023-02-05 06:26:05.628020,Té Verde,2,8.85,Efectivo
2023-12-19 09:24:16.280946,Chocolate Caliente,1,11.74,Efectivo
2023-08-03 16:16:47.042040,Mocaccino,2,3.46,Efectivo
2023-01-16 18:49:03.429311,Muffin,3,2.76,Tarjeta de Crédito
2023-11-03 04:13:57.819866,Brownie,2,2.54,Efectivo
2023-06-10 05:40:56.022684,Brownie,3,13.94,Tarjeta de Débito
2023-12-19 02:38:43.128709,Mocaccino,2,10.18,Efectivo
2023-10-01 02:26:26.692815,Jugo de Naranja,1,8.26,Tarjeta de Crédito
2023-05-29 05:15:18.667236,Capuchino,1,11.25,Tarjeta de Crédito
2023-03-18 13:27:54.844268,Mocaccino,2,5.42,Tarjeta de Crédito
2023-04-18 06:23:46.968295,Chocolate Caliente,1,3.44,Tarjeta de Débito
2023-03-27 19:48:20.180419,Mocaccino,3,3.1,Efectivo
2023-01-07 16:00:02.507470,Chocolate Caliente,2,12.7,Pago Móvil
2023-10-22 13:28:41.297185,Espresso,2,4.88,Pago Móvil
2023-06-18 01:03:20.048027,Muffin,1,8.47,Tarjeta de Crédito
2023-11-21 07:21:10.514312,Muffin,1,12.0,Tarjeta de Débito
2023-08-21 09:40:45.396010,Capuchino,4,6.65,Tarjeta de Crédito
2023-09-25 09:25:47.314893,Galleta,4,9.96,Efectivo
2023-11-29 19:10:36.054608,Café Americano,4,9.84,Pago Móvil
2023-12-21 15:05:52.707556,Galleta,1,12.26,Pago Móvil
2023-11-06 11:20:20.879028,Té Negro,3,7.81,Tarjeta de Débito
2023-10-29 09:31:46.609198,Espresso,1,5.4,Tarjeta de Crédito
2023-11-04 10:01:14.902866,Té Verde,4,9.18,Pago Móvil
2023-09-21 18:50:26.683334,Capuchino,4,8.52,Tarjeta de Crédito
2023-08-13 16:22:03.462638,Café Latte,1,10.09,Pago Móvil
2023-04-14 08:43:35.112959,Mocaccino,4,4.96,Tarjeta de Crédito
2023-09-27 00:19:22.087785,Croissant,1,12.73,Pago Móvil
2023-10-09 07:08:12.909605,Café Latte,2,10.5,Tarjeta de Crédito
2023-10-17 03:20:59.687913,Chocolate Caliente,1,14.09,Pago Móvil
2023-06-22 21:28:55.411074,Café Americano,3,5.55,Tarjeta de Débito
2023-06-15 16:01:46.520693,Capuchino,3,8.87,Pago Móvil
2023-04-27 12:31:12.627591,Té Verde,4,4.49,Pago Móvil
2023-08-14 15:40:18.180652,Jugo de Naranja,3,2.95,Tarjeta de Débito
2023-04-09 22:59:55.720965,Galleta,1,3.22,Pago Móvil
2023-12-18 01:02:24.912854,Mocaccino,4,4.37,Tarjeta de Débito
2023-08-29 09:09:27.806192,Galleta,4,10.19,Tarjeta de Crédito
2023-07-11 09:14:12.101356,Brownie,1,8.12,Tarjeta de Crédito
2023-03-04 02:47:49.190556,Sandwich de Jamón y Queso,2,10.95,Tarjeta de Crédito
2023-04-25 16:43:04.060798,Jugo de Naranja,2,9.89,Pago Móvil
2023-07-25 08:56:29.136955,Muffin,1,8.58,Pago Móvil
2023-10-13 20:52:44.036451,Espresso,1,11.07,Pago Móvil
2023-02-19 12:57:29.154796,Jugo de Naranja,3,12.53,Tarjeta de Débito
2023-05-13 12:22:37.717737,Espresso,2,4.2,Pago Móvil
2023-04-10 23:34:54.118606,Café Latte,4,6.34,Pago Móvil
2023-04-03 20:05:30.375061,Muffin,2,10.1,Tarjeta de Débito
2023-06-02 09:03:07.891316,Brownie,3,12.47,Tarjeta de Débito
2023-01-06 15:14:19.580747,Sandwich de Jamón y Queso,4,5.12,Pago Móvil
2023-12-01 19:26:54.580244,Brownie,1,9.32,Tarjeta de Crédito
2023-01-18 20:12:54.549234,Espresso,1,11.04,Tarjeta de Débito
2023-04-03 19:18:15.962991,Croissant,4,7.49,Pago Móvil
2023-07-12 19:07:06.897764,Chocolate Caliente,4,3.17,Pago Móvil
2023-08-23 15:47:39.233437,Galleta,2,7.17,Tarjeta de Crédito
